"年度","縣市","15歲以上不識字人口","15歲以上人口識字率","15歲以上民間人口之教育程度結構-國中及以下","15歲以上民間人口之教育程度結構-高中(職)","15歲以上民間人口之教育程度結構-大專及以上","幼兒園園數","幼兒園班級數","幼兒園教保服務人員數","幼兒園幼生數","平均每校幼生數-幼兒園","平均每班幼生數-幼兒園","平均每一教保服務人員負擔幼生數-幼兒園","國小校數","國小班級數","國小學生數","國小教師數","平均每校學生數-國小","平均每班學生數-國小","平均每一教師教導學生數-國小","國小學生輟學率","國中校數","國中班級數","國中學生數","附設國中部學生數","國中教師數","平均每校學生數-國中","平均每班學生數-國中","平均每一教師教導學生數-國中","國中學生輟學率","高中校數","高中班級數","高中學生數","高中教師數","高職校數","高職班級數","高職學生數","高職教師數","平均每校學生數-高中職","平均每班學生數-高中職","平均每一教師教導學生數-高中職","國小裸視檢查人數","國小學生視力不良數","國中裸視檢查人數","國中學生視力不良數","視力不良率-國小","視力不良率-國中","公立公共圖書館個數","古蹟總數","平均每校學生數-高級中等學校","平均每一教師教導學生數-高級中等學校","高級中等學校校數","高級中等學校班級數","高級中等學校教師數","高級中等學校學生數"
2013, 臺南市,30266.000000,98.140000,32.830000,31.060000,36.110000,548.000000,-,3786.000000,40203.000000,73.363139,-,10.618859,211.000000,4155.000000,97519.000000,6774.000000,462.175355,23.470000,14.400000,0.020521,60.000000,2206.000000,66134.000000,15375.000000,3880.000000,845.983333,29.980000,13.080000,0.395801,32.000000,882.000000,34568.000000,3208.000000,16.000000,708.000000,26718.000000,1508.000000,1597.104167,38.544654,16.255513,97149.000000,46461.000000,65945.000000,49051.000000,47.824476,74.381682,42.000000,132.000000,-,-,-,-,-,-
2013, 高雄市,46065.000000,98.090000,25.530000,34.310000,40.160000,715.000000,-,4901.000000,49481.000000,69.204196,-,10.096103,241.000000,5897.000000,145049.000000,10031.000000,601.863071,24.600000,14.460000,0.040244,80.000000,3183.000000,94336.000000,17091.000000,6260.000000,965.562500,29.640000,12.340000,0.532446,34.000000,1157.000000,44844.000000,3863.000000,18.000000,1051.000000,42723.000000,2316.000000,2012.653846,39.658967,16.937692,144584.000000,70005.000000,94005.000000,69052.000000,48.418221,73.455667,60.000000,45.000000,-,-,-,-,-,-
2013, 宜蘭縣,8619.000000,97.830000,41.910000,27.380000,30.710000,111.000000,-,990.000000,9831.000000,88.567568,-,9.930303,77.000000,1217.000000,24969.000000,2161.000000,324.272727,20.520000,11.550000,0.028027,25.000000,640.000000,17908.000000,2282.000000,1317.000000,625.040000,27.980000,11.860000,0.549719,6.000000,212.000000,8253.000000,499.000000,5.000000,144.000000,5356.000000,585.000000,1444.636364,38.227528,14.659594,24873.000000,10525.000000,17794.000000,11975.000000,42.314960,67.297966,17.000000,34.000000,-,-,-,-,-,-
2013, 新竹縣,4209.000000,99.040000,28.460000,35.200000,36.330000,213.000000,-,1397.000000,13355.000000,62.699531,-,9.559771,85.000000,1552.000000,36706.000000,2706.000000,431.835294,23.650000,13.560000,0.041220,29.000000,712.000000,20241.000000,3505.000000,1474.000000,577.103448,28.430000,11.350000,0.617653,8.000000,196.000000,8068.000000,829.000000,1.000000,142.000000,5553.000000,63.000000,1902.888889,40.298817,19.199552,36479.000000,16914.000000,20058.000000,14185.000000,46.366403,70.719912,14.000000,24.000000,-,-,-,-,-,-
2013, 苗栗縣,4708.000000,99.020000,37.420000,34.730000,27.850000,176.000000,-,1045.000000,10588.000000,60.159091,-,10.132057,121.000000,1584.000000,32390.000000,2791.000000,267.685950,20.450000,11.610000,0.021481,29.000000,708.000000,19546.000000,5208.000000,1291.000000,494.413793,27.610000,11.110000,0.523480,12.000000,230.000000,8658.000000,1012.000000,7.000000,247.000000,8976.000000,473.000000,1202.210526,36.968553,15.381818,32198.000000,13819.000000,19368.000000,13203.000000,42.918815,68.169145,20.000000,10.000000,-,-,-,-,-,-
2013, 彰化縣,39721.000000,96.400000,40.290000,30.600000,29.110000,328.000000,-,2526.000000,24530.000000,74.786585,-,9.711006,175.000000,3159.000000,75886.000000,5431.000000,433.634286,24.020000,13.970000,0.022433,36.000000,1544.000000,46962.000000,9120.000000,2835.000000,1051.166667,30.420000,13.350000,0.313473,13.000000,433.000000,17014.000000,1526.000000,11.000000,536.000000,22435.000000,1381.000000,2023.708333,40.711042,16.707602,75682.000000,38911.000000,46720.000000,36219.000000,51.413810,77.523545,28.000000,43.000000,-,-,-,-,-,-
2013, 南投縣,6715.000000,98.510000,41.170000,29.970000,28.860000,180.000000,-,983.000000,9611.000000,53.394444,-,9.777213,145.000000,1565.000000,28607.000000,2790.000000,197.289655,18.280000,10.250000,0.038325,32.000000,695.000000,19351.000000,2297.000000,1449.000000,532.937500,27.840000,11.770000,0.599607,9.000000,181.000000,6340.000000,730.000000,6.000000,233.000000,8471.000000,591.000000,1140.533333,35.775362,12.950795,28531.000000,11688.000000,19247.000000,12694.000000,40.965967,65.953136,15.000000,15.000000,-,-,-,-,-,-
2013, 雲林縣,23485.000000,96.160000,46.570000,27.910000,25.530000,141.000000,-,1238.000000,13168.000000,93.390071,-,10.636511,156.000000,1903.000000,39669.000000,3384.000000,254.288462,20.850000,11.720000,0.035401,33.000000,876.000000,26393.000000,6214.000000,1637.000000,611.484848,30.130000,12.330000,0.374659,13.000000,275.000000,10303.000000,995.000000,7.000000,273.000000,10198.000000,682.000000,1335.750000,37.410584,15.930233,39561.000000,17113.000000,26248.000000,17572.000000,43.257248,66.946053,23.000000,22.000000,-,-,-,-,-,-
2013, 嘉義縣,16371.000000,96.490000,49.030000,27.520000,23.450000,150.000000,-,816.000000,8680.000000,57.866667,-,10.637255,124.000000,1442.000000,26269.000000,2524.000000,211.846774,18.220000,10.410000,0.038185,23.000000,535.000000,15659.000000,2954.000000,1079.000000,552.391304,29.270000,11.770000,0.255216,6.000000,94.000000,3233.000000,410.000000,4.000000,146.000000,5904.000000,350.000000,1209.100000,38.070833,15.909211,26184.000000,10716.000000,15634.000000,10643.000000,40.925756,68.075988,20.000000,16.000000,-,-,-,-,-,-
2013, 屏東縣,18533.000000,97.510000,37.280000,34.530000,28.190000,294.000000,-,1562.000000,14352.000000,48.816327,-,9.188220,168.000000,2190.000000,44667.000000,3733.000000,265.875000,20.400000,11.970000,0.040234,35.000000,1012.000000,29393.000000,5616.000000,1822.000000,679.342857,29.040000,13.050000,0.472918,12.000000,317.000000,11154.000000,1094.000000,8.000000,290.000000,10519.000000,672.000000,1364.450000,35.705107,15.452435,44468.000000,16408.000000,29213.000000,17391.000000,36.898444,59.531715,38.000000,18.000000,-,-,-,-,-,-
2013, 臺東縣,3484.000000,98.200000,48.610000,30.460000,20.920000,121.000000,-,513.000000,4271.000000,35.297521,-,8.325536,91.000000,812.000000,12444.000000,1491.000000,136.747253,15.330000,8.350000,0.128226,22.000000,317.000000,7940.000000,389.000000,732.000000,343.227273,25.050000,10.320000,1.295109,5.000000,138.000000,4436.000000,233.000000,4.000000,71.000000,1982.000000,348.000000,756.333333,30.708134,11.716007,12437.000000,3689.000000,7848.000000,4300.000000,29.661494,54.791030,17.000000,-,-,-,-,-,-,-
2013, 花蓮縣,2765.000000,99.040000,36.640000,31.910000,31.450000,133.000000,-,657.000000,6416.000000,48.240602,-,9.765601,104.000000,1025.000000,17994.000000,1869.000000,173.019231,17.560000,9.630000,0.111988,23.000000,451.000000,12076.000000,1180.000000,983.000000,473.739130,26.780000,11.080000,0.788939,8.000000,211.000000,7735.000000,569.000000,5.000000,147.000000,4497.000000,425.000000,1031.692308,34.167598,13.492958,17972.000000,6784.000000,12016.000000,7329.000000,37.747607,60.993675,16.000000,17.000000,-,-,-,-,-,-
2013, 澎湖縣,1212.000000,98.620000,37.110000,31.710000,31.180000,23.000000,-,163.000000,1634.000000,71.043478,-,10.024540,40.000000,329.000000,4465.000000,602.000000,111.625000,13.570000,7.420000,0.022502,14.000000,130.000000,2933.000000,-,322.000000,209.500000,22.560000,9.110000,0.174581,1.000000,36.000000,1104.000000,105.000000,1.000000,56.000000,1749.000000,112.000000,1426.500000,31.010870,13.147465,4463.000000,1893.000000,2932.000000,2021.000000,42.415416,68.929059,7.000000,26.000000,-,-,-,-,-,-
2013, 基隆市,5087.000000,98.460000,27.930000,35.160000,36.910000,105.000000,-,591.000000,6117.000000,58.257143,-,10.350254,43.000000,813.000000,18942.000000,1481.000000,440.511628,23.300000,12.790000,0.079970,11.000000,453.000000,13586.000000,4562.000000,760.000000,820.363636,29.990000,11.870000,0.739542,8.000000,182.000000,6429.000000,821.000000,4.000000,197.000000,7217.000000,370.000000,1517.333333,36.005277,15.287993,18841.000000,9126.000000,13474.000000,9898.000000,48.436919,73.459997,10.000000,13.000000,-,-,-,-,-,-
2013, 新竹市,3944.000000,98.870000,21.570000,30.480000,47.950000,162.000000,-,1135.000000,11178.000000,69.000000,-,9.848458,32.000000,1148.000000,29899.000000,1999.000000,934.343750,26.040000,14.960000,0.031447,13.000000,592.000000,17446.000000,4488.000000,1054.000000,996.769231,29.470000,12.290000,0.407403,10.000000,306.000000,12353.000000,1219.000000,2.000000,151.000000,5982.000000,236.000000,1901.916667,40.120350,15.685911,29696.000000,14324.000000,17298.000000,12756.000000,48.235453,73.742629,5.000000,32.000000,-,-,-,-,-,-
2013, 嘉義市,3654.000000,98.400000,16.980000,30.090000,52.930000,78.000000,-,584.000000,5720.000000,73.333333,-,9.794521,20.000000,662.000000,17458.000000,1147.000000,872.900000,26.370000,15.220000,0.028634,8.000000,394.000000,12954.000000,2429.000000,790.000000,1315.625000,32.880000,13.320000,0.286123,8.000000,217.000000,8679.000000,601.000000,6.000000,241.000000,9659.000000,661.000000,1483.357143,40.039301,16.455626,17405.000000,9139.000000,12910.000000,10121.000000,52.507900,78.396592,3.000000,14.000000,-,-,-,-,-,-
2013, 金門縣,1048.000000,99.020000,37.210000,37.500000,25.290000,25.000000,-,195.000000,1757.000000,70.280000,-,9.010256,19.000000,192.000000,3729.000000,395.000000,196.263158,19.420000,9.440000,0.053591,5.000000,80.000000,2189.000000,-,197.000000,437.800000,27.360000,11.110000,0.137049,1.000000,30.000000,987.000000,68.000000,1.000000,36.000000,993.000000,87.000000,990.000000,30.000000,12.774194,3715.000000,1649.000000,2188.000000,1465.000000,44.387618,66.956124,5.000000,45.000000,-,-,-,-,-,-
2013, 連江縣,385.000000,96.350000,39.820000,32.160000,28.020000,7.000000,-,27.000000,220.000000,31.428571,-,8.148148,8.000000,52.000000,484.000000,94.000000,60.500000,9.310000,5.150000,-,5.000000,18.000000,283.000000,-,58.000000,56.600000,15.720000,4.880000,-,1.000000,12.000000,346.000000,33.000000,-,-,-,-,346.000000,28.833333,10.484848,484.000000,213.000000,283.000000,173.000000,44.008264,61.130742,5.000000,3.000000,-,-,-,-,-,-
2014, 總計,302622.000000,98.500000,-,-,-,6468.000000,-,45341.000000,444457.000000,68.716296,-,9.802541,2644.000000,53547.000000,1252706.000000,98613.000000,473.791982,23.390000,12.700000,-,738.000000,27249.000000,803226.000000,174120.000000,52135.000000,852.447154,29.480000,12.070000,-,-,-,-,-,-,-,-,-,-,-,-,1246799.000000,586757.000000,798636.000000,585596.000000,47.061074,73.324518,533.000000,815.000000,1974.133201,14.702738,503.000000,21785.000000,55695.000000,818869.000000
2014, 臺灣地區,301303.000000,98.500000,27.450000,31.380000,41.170000,6438.000000,-,45132.000000,442484.000000,68.730040,-,9.804219,2617.000000,53301.000000,1248538.000000,98133.000000,477.087505,23.420000,12.720000,-,728.000000,27150.000000,800775.000000,174120.000000,51880.000000,860.789835,29.490000,12.080000,-,-,-,-,-,-,-,-,-,-,-,-,1242680.000000,585035.000000,796190.000000,583915.000000,47.078492,73.338650,523.000000,767.000000,1981.206000,14.709550,500.000000,21702.000000,55507.000000,816483.000000
2014, 新北市,32539.000000,99.050000,26.490000,32.760000,40.750000,1130.000000,-,7499.000000,71942.000000,63.665487,-,9.593546,214.000000,8002.000000,207301.000000,14763.000000,968.696262,25.910000,14.040000,-,63.000000,4082.000000,125520.000000,38645.000000,6768.000000,1378.968254,30.750000,12.840000,-,-,-,-,-,-,-,-,-,-,-,-,206325.000000,102978.000000,124408.000000,96058.000000,49.910578,77.212076,48.000000,74.000000,2262.750000,13.269572,60.000000,2530.000000,7319.000000,97120.000000
2014, 臺北市,14418.000000,99.380000,6.810000,20.980000,72.210000,699.000000,-,4793.000000,45460.000000,65.035765,-,9.484665,152.000000,4756.000000,121218.000000,10086.000000,797.486842,25.490000,12.020000,-,62.000000,2747.000000,80483.000000,19523.000000,5488.000000,983.225806,29.300000,11.110000,-,-,-,-,-,-,-,-,-,-,-,-,120263.000000,59455.000000,80047.000000,62170.000000,49.437483,77.666871,62.000000,156.000000,1992.043478,14.079274,69.000000,3124.000000,8376.000000,117928.000000
2014, 桃園市,21039.000000,98.790000,26.620000,36.480000,36.900000,523.000000,-,4144.000000,42382.000000,81.036329,-,10.227317,190.000000,5177.000000,131739.000000,9096.000000,693.363158,25.450000,14.480000,-,58.000000,2683.000000,81330.000000,9174.000000,5634.000000,1244.068966,30.310000,12.810000,-,-,-,-,-,-,-,-,-,-,-,-,131087.000000,64578.000000,80681.000000,58524.000000,49.263466,72.537524,63.000000,17.000000,2838.787879,19.707556,33.000000,2033.000000,4288.000000,84506.000000
2014, 臺中市,27854.000000,98.790000,24.100000,33.690000,42.210000,675.000000,-,5902.000000,57637.000000,85.388148,-,9.765673,234.000000,6496.000000,161710.000000,11787.000000,691.068376,24.890000,13.720000,-,72.000000,3400.000000,104453.000000,25631.000000,6393.000000,1094.750000,30.720000,12.330000,-,-,-,-,-,-,-,-,-,-,-,-,160827.000000,79694.000000,103876.000000,79593.000000,49.552625,76.623089,44.000000,44.000000,2840.729167,15.993644,48.000000,2711.000000,6923.000000,110724.000000
2014, 臺南市,28376.000000,98.270000,32.340000,31.150000,36.510000,539.000000,-,3825.000000,39616.000000,73.499072,-,10.357124,211.000000,4088.000000,94520.000000,7292.000000,447.962085,23.120000,12.960000,-,60.000000,2159.000000,63133.000000,15019.000000,3873.000000,801.900000,29.240000,12.420000,-,-,-,-,-,-,-,-,-,-,-,-,94186.000000,43744.000000,62936.000000,46586.000000,46.444270,74.021228,42.000000,136.000000,1687.125000,14.133919,48.000000,1843.000000,4667.000000,65963.000000
2014, 高雄市,43532.000000,98.200000,24.190000,34.430000,41.380000,687.000000,-,4865.000000,48383.000000,70.426492,-,9.945118,242.000000,5756.000000,139731.000000,10487.000000,577.400826,24.280000,13.320000,-,80.000000,3116.000000,90837.000000,16390.000000,6221.000000,930.587500,29.150000,11.970000,-,-,-,-,-,-,-,-,-,-,-,-,139169.000000,64634.000000,90512.000000,65787.000000,46.442814,72.683180,17.000000,47.000000,2154.250000,15.153066,52.000000,2557.000000,6311.000000,95631.000000
2014, 宜蘭縣,8003.000000,97.990000,41.920000,27.060000,31.020000,107.000000,-,980.000000,9800.000000,91.588785,-,10.000000,77.000000,1196.000000,23968.000000,2180.000000,311.272727,20.040000,10.990000,-,25.000000,629.000000,17140.000000,2269.000000,1305.000000,594.840000,27.250000,11.400000,-,-,-,-,-,-,-,-,-,-,-,-,23884.000000,9738.000000,17065.000000,11326.000000,40.772065,66.369763,30.000000,34.000000,1568.636364,13.953445,11.000000,428.000000,1074.000000,14986.000000
2014, 新竹縣,3875.000000,99.130000,27.550000,35.370000,37.070000,213.000000,-,1462.000000,13599.000000,63.845070,-,9.301642,85.000000,1552.000000,36365.000000,2833.000000,427.823529,23.430000,12.840000,-,29.000000,714.000000,20051.000000,3548.000000,1479.000000,569.068966,28.080000,11.160000,-,-,-,-,-,-,-,-,-,-,-,-,36205.000000,16376.000000,19890.000000,14240.000000,45.231322,71.593766,14.000000,24.000000,2100.222222,16.872527,9.000000,393.000000,910.000000,15354.000000
2014, 苗栗縣,4333.000000,99.110000,36.830000,34.710000,28.460000,174.000000,-,1062.000000,10233.000000,58.810345,-,9.635593,117.000000,1542.000000,31076.000000,2793.000000,265.606838,20.150000,11.130000,-,29.000000,707.000000,19273.000000,5061.000000,1314.000000,490.068966,27.260000,10.820000,-,-,-,-,-,-,-,-,-,-,-,-,30924.000000,12716.000000,19171.000000,13217.000000,41.120166,68.942674,20.000000,11.000000,1296.368421,12.790850,19.000000,586.000000,1530.000000,19570.000000
2014, 彰化縣,37499.000000,96.610000,40.140000,30.420000,29.440000,324.000000,-,2448.000000,23999.000000,74.070988,-,9.803513,175.000000,3083.000000,72147.000000,5482.000000,412.268571,23.400000,13.160000,-,36.000000,1527.000000,45510.000000,8895.000000,2830.000000,1017.083333,29.800000,12.940000,-,-,-,-,-,-,-,-,-,-,-,-,71927.000000,36165.000000,45301.000000,34802.000000,50.280145,76.823911,28.000000,46.000000,2247.000000,15.364381,24.000000,1189.000000,2931.000000,45033.000000
2014, 南投縣,6270.000000,98.610000,40.450000,29.600000,29.960000,179.000000,-,966.000000,9373.000000,52.363128,-,9.702899,144.000000,1522.000000,26958.000000,2761.000000,187.208333,17.710000,9.760000,-,32.000000,680.000000,18711.000000,2279.000000,1444.000000,513.500000,27.520000,11.380000,-,-,-,-,-,-,-,-,-,-,-,-,26890.000000,10894.000000,18619.000000,12153.000000,40.513202,65.272034,15.000000,15.000000,1250.666667,12.825681,15.000000,500.000000,1285.000000,16481.000000
2014, 雲林縣,22090.000000,96.390000,46.210000,27.660000,26.130000,142.000000,-,1171.000000,12594.000000,88.690141,-,10.754910,156.000000,1871.000000,37757.000000,3460.000000,242.032051,20.180000,10.910000,-,33.000000,868.000000,25798.000000,6078.000000,1638.000000,597.575758,29.720000,12.040000,-,-,-,-,-,-,-,-,-,-,-,-,37609.000000,15886.000000,25693.000000,17310.000000,42.239889,67.372436,24.000000,22.000000,1342.190476,13.027696,21.000000,611.000000,1697.000000,22108.000000
2014, 嘉義縣,15304.000000,96.710000,49.120000,27.160000,23.730000,143.000000,-,813.000000,8128.000000,56.839161,-,9.997540,124.000000,1395.000000,24196.000000,2559.000000,195.129032,17.340000,9.460000,-,23.000000,543.000000,15409.000000,2912.000000,1110.000000,543.347826,28.380000,11.260000,-,-,-,-,-,-,-,-,-,-,-,-,24133.000000,10029.000000,15376.000000,10436.000000,41.557204,67.872008,20.000000,19.000000,1372.000000,14.128105,10.000000,302.000000,765.000000,10808.000000
2014, 屏東縣,17375.000000,97.670000,36.560000,34.600000,28.840000,286.000000,-,1515.000000,13898.000000,48.594406,-,9.173597,167.000000,2120.000000,42042.000000,3765.000000,251.748503,19.830000,11.170000,-,35.000000,992.000000,28326.000000,5494.000000,1772.000000,652.342857,28.550000,12.880000,-,-,-,-,-,-,-,-,-,-,-,-,41892.000000,15569.000000,28188.000000,16919.000000,37.164614,60.021995,38.000000,19.000000,1506.315789,13.229977,19.000000,679.000000,1748.000000,23126.000000
2014, 臺東縣,3267.000000,98.320000,48.860000,29.630000,21.510000,120.000000,-,498.000000,4295.000000,35.791667,-,8.624498,91.000000,797.000000,11738.000000,1528.000000,128.989011,14.730000,7.680000,-,22.000000,315.000000,7749.000000,472.000000,719.000000,330.772727,24.600000,10.120000,-,-,-,-,-,-,-,-,-,-,-,-,11714.000000,3412.000000,7703.000000,4100.000000,29.127540,53.226016,17.000000,-,802.666667,11.866432,9.000000,232.000000,569.000000,6752.000000
2014, 花蓮縣,2543.000000,99.120000,35.930000,31.800000,32.270000,132.000000,-,670.000000,6500.000000,49.242424,-,9.701493,103.000000,1011.000000,17202.000000,1920.000000,167.009709,17.010000,8.960000,-,23.000000,437.000000,11554.000000,1147.000000,977.000000,452.478261,26.440000,10.650000,-,-,-,-,-,-,-,-,-,-,-,-,17147.000000,6555.000000,11478.000000,6928.000000,38.228262,60.358948,16.000000,17.000000,1047.461538,12.507523,13.000000,392.000000,997.000000,12470.000000
2014, 澎湖縣,1166.000000,98.700000,36.330000,31.640000,32.020000,23.000000,-,160.000000,1570.000000,68.260870,-,9.812500,40.000000,323.000000,4230.000000,586.000000,105.750000,13.100000,7.220000,-,14.000000,126.000000,2842.000000,-,314.000000,203.000000,22.560000,9.050000,-,-,-,-,-,-,-,-,-,-,-,-,4215.000000,1786.000000,2838.000000,1882.000000,42.372479,66.314306,7.000000,26.000000,1432.000000,13.137615,2.000000,95.000000,218.000000,2864.000000
