"年度","縣市","垃圾清運量","垃圾焚化量","垃圾衛生掩埋量","廚餘回收量","執行機關資源回收量","巨大垃圾回收再利用量","垃圾清理車數","清運人員數","平均每日垃圾清運量","平均每人每日垃圾清運量","垃圾清運率","垃圾妥善處理率","執行機關資源回收率","自來水水質檢驗件數","自來水水質檢驗不合格數","自來水水質抽驗檢驗不合格率","空氣中總懸浮微粒濃度","平均每月落塵量","空氣中臭氧濃度","二氧化硫含量","PSI>100之日數比率","一般地區環境音量監測不合格時段數","一般地區環境音量監測總時段數","一般地區環境音量監測不合格率","豬隻數量","機車密度","汽車密度","豬隻密度","工廠密度","事業廢水列管家數","事業廢水稽查次數","事業廢水罰鍰次數","事業廢水罰鍰金額","平均每次事業廢水稽查罰款金額","交通工具排放空氣污染物告發件數","交通工具排放空氣污染物檢查件數","交通工具空氣污染檢查告發率","查核列管毒性化學物質運作之家次","取締違反列管毒性化學物質運作之家次","列管毒性化學物質業者之查核取締率","地方環保單位歲出決算數(扣除其他機關補助及配合款)","平均每人環保經費"
2013, 宜蘭縣,64959.000000,64726.000000,234.000000,31460.000000,66629.000000,3555.000000,397.000000,205.000000,177.970000,0.388000,100.000000,100.000000,39.990000,480.000000,-,-,41.690000,2.220000,0.027000,0.002000,-,-,15.000000,-,58251.000000,130.797591,68.464397,27.174061,0.420316,389.000000,1074.000000,64.000000,3806.000000,59.468750,424.000000,19280.000000,2.200000,220.000000,-,-,587238.000000,1.280710
2013, 新竹縣,90403.000000,90403.000000,-,16659.000000,71431.000000,486.000000,335.000000,233.000000,247.680000,0.470000,100.000000,100.000000,39.910000,481.000000,-,-,53.290000,7.350000,0.032000,0.003000,0.550000,-,18.000000,-,73475.000000,197.729390,138.483986,51.469773,1.123614,878.000000,1020.000000,55.000000,5200.000000,94.545455,1425.000000,26363.000000,5.410000,264.000000,36.000000,13.636364,485736.000000,0.921282
2013, 苗栗縣,89651.000000,89521.000000,130.000000,12580.000000,68728.000000,2544.000000,412.000000,284.000000,245.620000,0.435000,100.000000,100.000000,39.610000,619.000000,1.000000,0.160000,48.470000,4.200000,0.030000,0.003000,-,-,21.000000,-,66324.000000,186.457849,113.756142,36.435454,0.908634,441.000000,1156.000000,55.000000,4352.000000,79.127273,1329.000000,11277.000000,11.790000,327.000000,47.000000,14.373089,1031908.000000,1.827146
2013, 彰化縣,209703.000000,209645.000000,58.000000,51384.000000,167359.000000,2179.000000,684.000000,564.000000,574.530000,0.443000,100.000000,100.000000,38.860000,608.000000,-,-,56.680000,3.100000,0.029000,0.004000,0.410000,-,15.000000,-,785488.000000,793.060473,431.913373,731.097286,8.097573,2206.000000,2001.000000,147.000000,13040.000000,88.707483,3619.000000,38730.000000,9.340000,4787.000000,25.000000,0.522248,1394590.000000,1.074464
2013, 南投縣,89137.000000,89134.000000,3.000000,20642.000000,68209.000000,2378.000000,345.000000,228.000000,244.210000,0.471000,100.000000,100.000000,37.820000,605.000000,-,-,62.830000,5.600000,0.027000,0.003000,1.230000,-,18.000000,-,82911.000000,80.517997,48.584466,20.190501,0.204313,531.000000,582.000000,58.000000,7699.000000,132.741379,236.000000,62841.000000,0.380000,292.000000,8.000000,2.739726,543323.000000,1.047452
2013, 雲林縣,113549.000000,80223.000000,33326.000000,18559.000000,68324.000000,3455.000000,476.000000,334.000000,311.090000,0.439000,100.000000,100.000000,33.510000,317.000000,1.000000,0.320000,84.920000,3.390000,0.030000,0.003000,2.190000,-,15.000000,-,1411043.000000,348.633897,194.749497,1093.126250,1.303035,1771.000000,1742.000000,143.000000,7986.000000,55.846154,684.000000,21209.000000,3.230000,759.000000,4.000000,0.527009,897034.000000,1.264512
2013, 嘉義縣,113029.000000,112187.000000,842.000000,12309.000000,64599.000000,3385.000000,418.000000,269.000000,309.670000,0.583000,100.000000,100.000000,33.420000,526.000000,-,-,60.720000,3.450000,0.031000,0.003000,4.120000,-,18.000000,-,408896.000000,179.364056,97.974577,214.797288,0.825263,490.000000,1740.000000,34.000000,1510.000000,44.411765,2326.000000,58554.000000,3.970000,324.000000,4.000000,1.234568,765944.000000,1.441164
2013, 屏東縣,147958.000000,147912.000000,46.000000,15618.000000,93827.000000,2842.000000,554.000000,493.000000,405.360000,0.474000,100.000000,100.000000,36.050000,396.000000,1.000000,0.250000,88.660000,5.820000,0.034000,0.003000,3.970000,-,18.000000,-,1399380.000000,234.067564,96.348167,504.172016,0.359562,1491.000000,1636.000000,172.000000,10338.000000,60.104651,2798.000000,95093.000000,2.940000,186.000000,3.000000,1.612903,1216077.000000,1.421708
2013, 臺東縣,45102.000000,30118.000000,14984.000000,6311.000000,26758.000000,1105.000000,235.000000,154.000000,123.570000,0.548000,100.000000,100.000000,33.750000,504.000000,2.000000,0.400000,-,-,0.028000,0.001000,0.270000,-,18.000000,-,55035.000000,45.764563,20.630096,15.656058,0.052912,152.000000,243.000000,15.000000,1106.000000,73.733333,1563.000000,22361.000000,6.990000,39.000000,-,-,423842.000000,1.879261
2013, 花蓮縣,55526.000000,42929.000000,12597.000000,7474.000000,41875.000000,345.000000,316.000000,264.000000,152.130000,0.455000,100.000000,100.000000,39.800000,483.000000,-,-,39.610000,2.130000,0.024000,0.002000,-,-,18.000000,-,72939.000000,49.079939,24.642809,15.758426,0.078642,412.000000,894.000000,14.000000,1135.000000,81.071429,1376.000000,88210.000000,1.560000,206.000000,-,-,445864.000000,1.332753
2013, 澎湖縣,16135.000000,14035.000000,2100.000000,3670.000000,12589.000000,470.000000,125.000000,117.000000,44.210000,0.444000,100.000000,100.000000,38.310000,395.000000,-,-,48.530000,-,0.042000,0.002000,-,-,15.000000,-,2508.000000,575.639602,204.920068,19.769186,0.780363,73.000000,518.000000,1.000000,19.000000,19.000000,-,5467.000000,-,57.000000,-,-,222923.000000,2.237700
2013, 基隆市,68266.000000,68266.000000,-,12540.000000,69754.000000,3306.000000,305.000000,481.000000,187.030000,0.497000,100.000000,100.000000,45.330000,484.000000,-,-,60.040000,6.890000,0.031000,0.003000,-,1.000000,15.000000,6.670000,741.000000,1413.758324,696.239574,5.581547,1.928308,73.000000,228.000000,12.000000,1550.000000,129.166667,350.000000,15106.000000,2.320000,113.000000,-,-,661611.000000,1.759447
2013, 新竹市,76577.000000,73210.000000,3367.000000,11541.000000,65332.000000,1397.000000,193.000000,268.000000,209.800000,0.492000,100.000000,100.000000,42.190000,617.000000,-,-,63.780000,6.490000,0.031000,0.003000,-,-,15.000000,-,14106.000000,2506.744911,1367.829512,135.435889,12.539293,503.000000,591.000000,34.000000,3520.000000,103.529412,482.000000,18446.000000,2.610000,157.000000,-,-,822636.000000,1.927555
2013, 嘉義市,43312.000000,43312.000000,-,9839.000000,44849.000000,2721.000000,154.000000,148.000000,118.660000,0.438000,100.000000,100.000000,44.530000,204.000000,-,-,74.570000,4.210000,0.028000,0.003000,1.670000,-,15.000000,-,2455.000000,3131.014101,1475.320530,40.899216,7.230248,80.000000,202.000000,11.000000,550.000000,50.000000,404.000000,16000.000000,2.530000,193.000000,-,-,495044.000000,1.826421
2013, 金門縣,11721.000000,9948.000000,1698.000000,1681.000000,9240.000000,432.000000,197.000000,81.000000,32.110000,0.275000,100.000000,99.680000,40.050000,191.000000,7.000000,3.660000,-,-,0.037000,0.006000,4.660000,-,-,-,13575.000000,315.760669,193.147650,89.511790,0.481353,115.000000,367.000000,3.000000,280.000000,93.333333,-,2216.000000,-,45.000000,-,-,334979.000000,2.865223
2013, 連江縣,2750.000000,2117.000000,633.000000,2143.000000,1843.000000,326.000000,70.000000,54.000000,7.530000,0.642000,100.000000,100.000000,26.090000,25.000000,-,-,-,-,0.047000,0.004000,1.920000,-,-,-,354.000000,183.750000,93.784722,12.291667,0.104167,22.000000,16.000000,-,-,-,-,-,-,-,-,-,45348.000000,3.863514
2014, 總計,3272669.000000,3189457.000000,83136.000000,720373.000000,3341657.000000,65837.000000,15873.000000,16458.000000,8966.220000,0.383000,100.000000,100.000000,45.150000,10463.000000,16.000000,0.140000,58.110000,4.380000,0.030000,0.003000,1.320000,-,-,-,5545010.000000,379.522671,208.724270,153.207478,-,20521.000000,34593.000000,3133.000000,283595.000000,90.518672,-,-,-,16516.000000,231.000000,1.398644,39491643.000000,1.687415
2014, 臺灣地區,3258560.000000,3177051.000000,81510.000000,716787.000000,3329052.000000,64519.000000,15589.000000,16321.000000,8927.560000,0.384000,100.000000,100.000000,45.180000,10240.000000,7.000000,0.060000,58.090000,4.400000,0.030000,0.003000,1.300000,16.000000,453.000000,3.530000,5532782.000000,379.883804,208.817426,153.647886,-,20392.000000,34183.000000,3126.000000,283321.000000,90.633717,-,-,-,16463.000000,231.000000,1.403146,39117622.000000,1.681243
2014, 新北市,388898.000000,381430.000000,7467.000000,134998.000000,476905.000000,9905.000000,2440.000000,2513.000000,1065.470000,0.269000,100.000000,100.000000,47.190000,389.000000,2.000000,0.510000,55.240000,6.030000,0.029000,0.003000,0.910000,8.000000,39.000000,20.510000,86513.000000,1067.511229,481.037230,42.148691,-,1743.000000,5541.000000,300.000000,35569.000000,118.563333,-,-,-,2734.000000,23.000000,0.841258,8199465.000000,2.070115
2014, 臺北市,274166.000000,274166.000000,-,77824.000000,473933.000000,14632.000000,2685.000000,4340.000000,751.140000,0.279000,100.000000,100.000000,56.380000,642.000000,-,-,39.830000,3.570000,0.026000,0.003000,0.710000,-,36.000000,-,1570.000000,3607.719214,2898.001727,5.776312,-,606.000000,2480.000000,49.000000,5114.000000,104.367347,-,-,-,700.000000,6.000000,0.857143,6512741.000000,2.417126
2014, 桃園市,353137.000000,351977.000000,1159.000000,104032.000000,346104.000000,1043.000000,1119.000000,1250.000000,967.500000,0.472000,100.000000,100.000000,43.030000,601.000000,-,-,59.140000,3.030000,0.031000,0.004000,0.210000,-,36.000000,-,156135.000000,897.746352,580.733590,127.879511,-,2602.000000,3847.000000,535.000000,68545.000000,128.121495,-,-,-,706.000000,18.000000,2.549575,3504768.000000,1.708663
2014, 臺中市,384775.000000,383895.000000,880.000000,46657.000000,375964.000000,1482.000000,1458.000000,1340.000000,1054.180000,0.389000,100.000000,100.000000,46.480000,525.000000,-,-,57.920000,4.280000,0.029000,0.003000,0.380000,-,36.000000,-,133796.000000,743.940756,458.356796,60.407329,-,2125.000000,1850.000000,413.000000,27753.000000,67.198547,-,-,-,1543.000000,9.000000,0.583279,3971374.000000,1.465047
2014, 臺南市,256680.000000,256325.000000,355.000000,69545.000000,275959.000000,10547.000000,1133.000000,701.000000,703.230000,0.373000,100.000000,100.000000,45.040000,875.000000,-,-,71.650000,4.200000,0.030000,0.004000,1.990000,-,36.000000,-,572347.000000,588.196189,291.192525,261.148537,-,2199.000000,4203.000000,306.000000,19979.000000,65.290850,-,-,-,2052.000000,54.000000,2.631579,2599075.000000,1.379738
2014, 高雄市,408745.000000,399421.000000,9324.000000,95775.000000,415291.000000,4187.000000,1801.000000,2176.000000,1119.850000,0.403000,100.000000,100.000000,44.950000,721.000000,1.000000,0.140000,76.790000,2.960000,0.031000,0.005000,3.500000,1.000000,36.000000,2.780000,321895.000000,681.982344,292.480442,109.205205,-,1866.000000,3446.000000,395.000000,35209.000000,89.136709,-,-,-,1949.000000,21.000000,1.077476,4092826.000000,1.472539
2014, 宜蘭縣,63580.000000,63429.000000,152.000000,30705.000000,65674.000000,2229.000000,396.000000,212.000000,174.190000,0.380000,100.000000,100.000000,40.490000,435.000000,1.000000,0.230000,41.770000,2.750000,0.029000,0.002000,-,-,15.000000,-,55157.000000,128.245839,70.272549,25.730712,-,433.000000,751.000000,83.000000,5923.000000,71.361446,-,-,-,110.000000,2.000000,1.818182,904598.000000,1.972450
2014, 新竹縣,89389.000000,89389.000000,-,15522.000000,78929.000000,516.000000,328.000000,195.000000,244.900000,0.459000,100.000000,100.000000,42.810000,493.000000,-,-,55.880000,5.590000,0.032000,0.003000,0.410000,-,18.000000,-,70401.000000,194.474132,143.388938,49.316413,-,763.000000,1501.000000,94.000000,9959.000000,105.946809,-,-,-,345.000000,8.000000,2.318841,691630.000000,1.295047
2014, 苗栗縣,90190.000000,90182.000000,7.000000,12728.000000,70027.000000,3171.000000,444.000000,284.000000,247.090000,0.436000,100.000000,100.000000,39.760000,617.000000,1.000000,0.160000,49.650000,5.820000,0.030000,0.003000,0.140000,-,21.000000,-,64552.000000,179.947986,116.616636,35.461996,-,448.000000,719.000000,123.000000,8301.000000,67.487805,-,-,-,321.000000,24.000000,7.476636,1118991.000000,1.975819
2014, 彰化縣,208339.000000,208321.000000,18.000000,19321.000000,161938.000000,2090.000000,724.000000,564.000000,570.790000,0.441000,100.000000,100.000000,41.340000,559.000000,-,-,53.550000,3.420000,0.029000,0.004000,0.410000,6.000000,15.000000,40.000000,775727.000000,767.179885,441.420110,722.012182,-,2222.000000,2514.000000,243.000000,30036.000000,123.604938,-,-,-,3351.000000,56.000000,1.671143,1272262.000000,0.983396
2014, 南投縣,90697.000000,90697.000000,-,21437.000000,74088.000000,1687.000000,347.000000,243.000000,248.480000,0.482000,99.990000,100.000000,39.430000,549.000000,-,-,57.490000,5.150000,0.028000,0.003000,0.960000,-,18.000000,-,71753.000000,77.200521,49.725845,17.473303,-,490.000000,375.000000,27.000000,2752.000000,101.925926,-,-,-,378.000000,-,-,543322.000000,1.053422
2014, 雲林縣,103670.000000,72454.000000,31217.000000,14302.000000,70061.000000,3196.000000,491.000000,346.000000,284.030000,0.402000,100.000000,100.000000,36.640000,340.000000,1.000000,0.290000,63.490000,8.400000,0.029000,0.003000,1.510000,-,15.000000,-,1412500.000000,337.635569,199.849307,1094.254979,-,1734.000000,1513.000000,173.000000,6524.000000,37.710983,-,-,-,811.000000,4.000000,0.493218,887830.000000,1.256528
2014, 嘉義縣,93355.000000,93355.000000,-,10502.000000,72759.000000,840.000000,399.000000,278.000000,255.770000,0.485000,100.000000,100.000000,41.000000,530.000000,-,-,53.520000,4.560000,0.031000,0.003000,2.190000,-,18.000000,-,388566.000000,174.396197,100.214500,204.117729,-,490.000000,1650.000000,68.000000,2992.000000,44.000000,-,-,-,298.000000,1.000000,0.335570,563374.000000,1.069009
2014, 屏東縣,143635.000000,143635.000000,-,14471.000000,100380.000000,2772.000000,555.000000,493.000000,393.520000,0.463000,100.000000,100.000000,38.420000,388.000000,-,-,84.130000,3.380000,0.036000,0.003000,4.200000,-,18.000000,-,1278361.000000,223.090839,98.923465,460.570998,-,1509.000000,1621.000000,200.000000,13865.000000,69.325000,-,-,-,225.000000,5.000000,2.222222,1215795.000000,1.430176
2014, 臺東縣,44608.000000,32115.000000,12493.000000,5883.000000,29549.000000,276.000000,233.000000,154.000000,122.210000,0.544000,100.000000,100.000000,36.790000,388.000000,1.000000,-,29.700000,3.190000,0.029000,0.001000,-,-,18.000000,-,53920.000000,44.419852,21.262483,15.338869,-,154.000000,205.000000,20.000000,1800.000000,90.000000,-,-,-,46.000000,-,-,354215.000000,1.576773
2014, 花蓮縣,55789.000000,42701.000000,13087.000000,7114.000000,44037.000000,786.000000,304.000000,247.000000,152.850000,0.458000,100.000000,100.000000,40.880000,511.000000,-,-,47.390000,2.790000,0.026000,0.002000,-,-,18.000000,-,72185.000000,45.207253,25.440247,15.595525,-,411.000000,582.000000,33.000000,2792.000000,84.606061,-,-,-,204.000000,-,-,500925.000000,1.501373
2014, 澎湖縣,15738.000000,14028.000000,1710.000000,3963.000000,13110.000000,506.000000,125.000000,95.000000,43.120000,0.427000,100.000000,100.000000,39.350000,371.000000,-,-,59.680000,5.780000,0.041000,0.002000,-,1.000000,15.000000,6.670000,2109.000000,565.550065,216.105265,16.624088,-,73.000000,435.000000,3.000000,340.000000,113.333333,-,-,-,70.000000,-,-,229930.000000,2.274755
2014, 基隆市,65380.000000,65380.000000,-,11998.000000,65547.000000,1175.000000,255.000000,474.000000,179.120000,0.479000,100.000000,100.000000,45.490000,484.000000,-,-,46.070000,5.640000,0.031000,0.003000,-,-,15.000000,-,647.000000,1360.225190,709.466559,4.873496,-,69.000000,223.000000,15.000000,2160.000000,144.000000,-,-,-,145.000000,-,-,653507.000000,1.747366
2014, 新竹市,86838.000000,83200.000000,3638.000000,10818.000000,73734.000000,1271.000000,206.000000,268.000000,237.910000,0.553000,100.000000,100.000000,42.700000,614.000000,-,-,66.370000,6.190000,0.029000,0.003000,-,-,15.000000,-,12019.000000,2462.348516,1399.917045,115.397983,-,394.000000,672.000000,35.000000,3152.000000,90.057143,-,-,-,231.000000,-,-,821267.000000,1.908878
2014, 嘉義市,40952.000000,40952.000000,-,9192.000000,45062.000000,2207.000000,146.000000,148.000000,112.200000,0.414000,100.000000,100.000000,46.260000,208.000000,-,-,67.900000,4.300000,0.028000,0.003000,1.370000,-,15.000000,-,2629.000000,3030.823515,1507.873307,43.797980,-,61.000000,55.000000,11.000000,556.000000,50.545455,-,-,-,244.000000,-,-,479727.000000,1.771011
2014, 金門縣,11745.000000,10043.000000,1626.000000,1619.000000,10099.000000,709.000000,215.000000,83.000000,32.180000,0.259000,100.000000,99.690000,41.780000,190.000000,4.000000,2.110000,58.950000,3.470000,0.038000,0.005000,2.190000,-,-,-,11855.000000,336.228042,210.957694,78.170333,-,111.000000,391.000000,3.000000,250.000000,83.333333,-,-,-,53.000000,-,-,322683.000000,2.597715
2014, 連江縣,2363.000000,2363.000000,-,1968.000000,2505.000000,609.000000,69.000000,54.000000,6.470000,0.525000,100.000000,100.000000,33.650000,33.000000,5.000000,15.150000,-,-,0.044000,0.003000,1.100000,-,-,-,373.000000,193.784722,101.284722,12.951389,-,18.000000,19.000000,4.000000,24.000000,6.000000,-,-,-,-,-,-,51338.000000,4.161809
