"年度","縣市","刑案發生數","刑案破獲數","嫌疑犯人數","兒童嫌疑犯人數","少年嫌疑犯人數","青年嫌疑犯人數","成年嫌疑犯人數","刑案發生率","刑案破獲率","犯罪人口率","兒童犯罪人口率","少年犯罪人口率","青年犯罪人口率","成年犯罪人口率","竊盜案發生數","竊盜案破獲數","竊盜案嫌疑犯人數","少年竊盜嫌疑犯人數","竊盜案發生率","竊盜案破獲率","竊盜犯罪人口率","少年竊盜犯罪人口率","暴力犯罪發生數","暴力犯罪破獲數","暴力犯罪嫌疑犯人數","少年暴力犯罪嫌疑犯人數","暴力犯罪發生率","暴力犯罪破獲率","暴力犯罪人口率","少年暴力犯罪人口率","家庭暴力事件通報件數","查獲經濟案件件數","經濟案件-每萬人查獲數","平均每人警政支出"
2012, 基隆市,5890.000000,5439.000000,5635.000000,20.000000,440.000000,640.000000,4535.000000,1555.980000,92.340000,1488.610000,57.050761,1462.741643,1951.576508,1616.127779,1290.000000,1039.000000,732.000000,122.000000,340.780000,80.540000,193.374544,405.578365,99.000000,91.000000,117.000000,37.000000,26.150000,91.920000,30.908226,123.003275,2011.000000,282.000000,7.449675,4643.247741
2012, 新竹市,6006.000000,5711.000000,5525.000000,13.000000,413.000000,782.000000,4317.000000,1421.330000,95.090000,1307.500000,21.146120,1184.670988,2368.154081,1472.368785,1865.000000,1590.000000,748.000000,101.000000,441.360000,85.250000,177.015653,289.713728,76.000000,76.000000,125.000000,25.000000,17.990000,100.000000,29.581493,71.711319,1717.000000,128.000000,3.029145,3309.146716
2012, 嘉義市,4377.000000,3717.000000,3814.000000,4.000000,216.000000,414.000000,3180.000000,1612.910000,84.920000,1405.450000,12.529954,860.112292,1842.620616,1657.385136,1362.000000,996.000000,746.000000,55.000000,501.890000,73.130000,274.898387,219.010074,34.000000,30.000000,37.000000,7.000000,12.530000,88.240000,13.634370,27.874009,1781.000000,234.000000,8.622818,4474.347116
2012, 金門縣,547.000000,508.000000,633.000000,9.000000,57.000000,70.000000,497.000000,504.160000,92.870000,583.430000,85.134560,939.121839,643.471067,613.750733,100.000000,88.000000,116.000000,24.000000,92.170000,88.000000,106.915399,395.419722,11.000000,11.000000,18.000000,4.000000,10.140000,100.000000,16.590320,65.903287,255.000000,12.000000,1.106021,4978.994811
2012, 連江縣,61.000000,52.000000,58.000000,-,-,3.000000,55.000000,569.670000,85.250000,541.650000,-,-,339.943343,694.532138,14.000000,8.000000,8.000000,-,130.740000,57.140000,74.710497,-,-,-,-,-,-,-,-,-,25.000000,-,-,13815.278297
2013, 總計,298967.000000,258802.000000,255310.000000,609.000000,12038.000000,26469.000000,216194.000000,1280.660000,86.570000,1093.650000,24.088422,672.097754,1370.641176,1264.718741,82496.000000,60436.000000,33468.000000,3385.000000,353.380000,73.260000,143.364634,188.989109,2525.000000,2456.000000,3052.000000,474.000000,10.820000,97.270000,13.073648,26.464058,130829.000000,10293.000000,4.409144,3477.603442
2013, 臺灣地區,298258.000000,258168.000000,254564.000000,605.000000,12000.000000,26378.000000,215581.000000,1284.710000,86.560000,1096.500000,24.045221,672.573167,1375.174908,1268.304151,82366.000000,60332.000000,33377.000000,3368.000000,354.780000,73.250000,143.767106,188.768869,2514.000000,2445.000000,3037.000000,471.000000,10.830000,97.260000,13.081484,26.398497,130562.000000,10267.000000,4.422377,3464.199678
2013, 新北市,54387.000000,48698.000000,39211.000000,124.000000,1684.000000,3865.000000,33538.000000,1377.890000,89.540000,993.410000,29.978157,582.220494,1165.829873,1151.431745,13191.000000,11052.000000,4575.000000,480.000000,334.190000,83.780000,115.907383,165.953585,413.000000,423.000000,413.000000,64.000000,10.460000,102.420000,10.463333,22.127145,20926.000000,1626.000000,4.119462,2616.172513
2013, 臺北市,41255.000000,34919.000000,34828.000000,41.000000,1371.000000,3920.000000,29496.000000,1539.440000,84.640000,1299.610000,13.930037,748.652589,2129.144567,1461.426124,8052.000000,6120.000000,3639.000000,285.000000,300.460000,76.010000,135.790118,155.628000,346.000000,347.000000,503.000000,62.000000,12.910000,100.290000,18.769560,33.855916,12796.000000,1035.000000,3.862126,4567.964279
2013, 桃園市,20328.000000,17790.000000,15627.000000,55.000000,889.000000,1832.000000,12851.000000,997.890000,87.510000,767.120000,21.872962,499.421368,1012.367237,900.767661,7717.000000,6491.000000,3211.000000,386.000000,378.820000,84.110000,157.626656,216.846623,171.000000,155.000000,220.000000,27.000000,8.390000,90.640000,10.799709,15.168028,12601.000000,460.000000,2.258121,2680.895119
2013, 臺中市,28252.000000,22707.000000,22289.000000,71.000000,1083.000000,2414.000000,18721.000000,1048.980000,80.370000,827.580000,22.291014,470.989360,1011.307033,982.151968,9411.000000,6476.000000,3338.000000,338.000000,349.430000,68.810000,123.938236,146.993909,200.000000,192.000000,243.000000,41.000000,7.430000,96.000000,9.022466,17.830622,18732.000000,614.000000,2.279751,3403.192096
2013, 臺南市,25657.000000,19903.000000,19919.000000,19.000000,831.000000,2163.000000,16906.000000,1362.970000,77.570000,1058.160000,9.993425,601.285057,1411.944410,1206.791755,7978.000000,4210.000000,2214.000000,197.000000,423.810000,52.770000,117.614154,142.542908,269.000000,254.000000,267.000000,33.000000,14.290000,94.420000,14.183821,23.877746,8396.000000,263.000000,1.397133,3206.580443
2013, 高雄市,36360.000000,29955.000000,30961.000000,42.000000,1451.000000,3263.000000,26205.000000,1308.260000,82.380000,1114.000000,15.020707,704.991789,1453.581611,1266.336000,12657.000000,8539.000000,4058.000000,385.000000,455.410000,67.460000,146.009669,187.058469,276.000000,266.000000,337.000000,50.000000,9.930000,96.380000,12.125495,24.293308,15782.000000,517.000000,1.860202,3528.206708
2013, 宜蘭縣,5759.000000,4871.000000,5341.000000,5.000000,344.000000,635.000000,4357.000000,1255.980000,84.580000,1164.820000,10.779347,952.104178,1562.250132,1299.187300,1322.000000,942.000000,720.000000,77.000000,288.320000,71.260000,157.025073,213.116342,67.000000,62.000000,89.000000,15.000000,14.610000,92.540000,19.410044,41.516171,2475.000000,90.000000,1.962813,3914.177074
2013, 新竹縣,6674.000000,5600.000000,5157.000000,44.000000,331.000000,559.000000,4223.000000,1265.840000,83.910000,978.110000,60.631533,758.417634,1250.909091,1152.757419,2307.000000,1824.000000,1058.000000,108.000000,437.560000,79.060000,200.667818,247.459530,48.000000,46.000000,53.000000,8.000000,9.100000,95.830000,10.052358,18.330336,2910.000000,114.000000,2.162205,2896.880829
2013, 苗栗縣,5672.000000,4618.000000,7127.000000,19.000000,447.000000,656.000000,6005.000000,1004.310000,81.420000,1261.940000,29.965618,1050.343653,1346.538718,1464.334136,2056.000000,1424.000000,1155.000000,142.000000,364.050000,69.260000,204.509840,333.666216,44.000000,49.000000,83.000000,19.000000,7.790000,111.360000,14.696378,44.645480,3206.000000,100.000000,1.770648,3513.360424
2013, 彰化縣,12619.000000,11983.000000,13043.000000,28.000000,699.000000,1234.000000,11082.000000,972.230000,94.960000,1004.900000,19.284012,677.394502,1102.760476,1181.888376,2980.000000,2437.000000,1676.000000,183.000000,229.590000,81.780000,129.127645,177.343625,115.000000,112.000000,129.000000,25.000000,8.860000,97.390000,9.938822,24.227271,6803.000000,683.000000,5.262183,3094.131819
2013, 南投縣,6626.000000,5156.000000,5240.000000,17.000000,259.000000,491.000000,4473.000000,1277.400000,77.810000,1010.200000,33.781434,652.853398,1094.650481,1165.271623,2056.000000,1293.000000,730.000000,57.000000,396.370000,62.890000,140.734015,143.678161,91.000000,85.000000,88.000000,18.000000,17.540000,93.410000,16.965196,45.372051,2645.000000,139.000000,2.679730,4252.590566
2013, 雲林縣,7224.000000,6131.000000,7510.000000,3.000000,216.000000,489.000000,6802.000000,1018.340000,84.870000,1058.650000,4.148804,402.523224,896.482817,1286.129859,1628.000000,1270.000000,987.000000,68.000000,229.490000,78.010000,139.133328,126.720274,44.000000,40.000000,50.000000,1.000000,6.200000,90.910000,7.048294,1.863533,4633.000000,124.000000,1.747977,3252.517122
2013, 嘉義縣,5762.000000,5212.000000,5727.000000,13.000000,198.000000,458.000000,5058.000000,1084.150000,90.450000,1077.570000,27.249099,522.965585,1077.672416,1253.817475,1335.000000,1004.000000,922.000000,74.000000,251.190000,75.210000,173.479141,195.451784,64.000000,59.000000,66.000000,6.000000,12.040000,92.190000,12.418247,15.847442,2760.000000,193.000000,3.631396,3557.107000
2013, 屏東縣,9993.000000,8745.000000,9208.000000,34.000000,410.000000,816.000000,7948.000000,1168.280000,87.510000,1076.500000,42.803638,628.328417,1128.911762,1244.994294,2509.000000,1766.000000,1281.000000,144.000000,293.330000,70.390000,149.760891,220.681200,59.000000,55.000000,57.000000,4.000000,6.900000,93.220000,6.663834,6.130033,4553.000000,157.000000,1.835477,3467.777150
2013, 臺東縣,3387.000000,3226.000000,3610.000000,15.000000,300.000000,383.000000,2912.000000,1501.750000,95.250000,1600.630000,64.402559,1740.896562,2068.648897,1748.964705,551.000000,426.000000,361.000000,63.000000,244.310000,77.310000,160.062784,365.588278,25.000000,26.000000,40.000000,6.000000,11.080000,104.000000,17.735488,34.817931,2184.000000,101.000000,4.478211,6623.415722
2013, 花蓮縣,5690.000000,5124.000000,5452.000000,22.000000,297.000000,676.000000,4457.000000,1700.830000,90.050000,1629.680000,65.071431,1154.855643,2379.360107,1807.336399,1392.000000,1106.000000,925.000000,110.000000,416.090000,79.450000,276.496181,427.724312,60.000000,60.000000,92.000000,19.000000,17.930000,100.000000,27.500161,73.879654,2778.000000,80.000000,2.391318,5416.736538
2013, 澎湖縣,844.000000,764.000000,959.000000,-,68.000000,124.000000,767.000000,847.210000,90.520000,962.640000,-,1044.546851,1314.812851,1031.343705,129.000000,106.000000,100.000000,21.000000,129.490000,82.170000,100.379938,322.580645,5.000000,5.000000,4.000000,1.000000,5.020000,100.000000,4.015198,15.360983,273.000000,13.000000,1.304939,11477.432080
2013, 基隆市,5649.000000,5183.000000,5424.000000,21.000000,380.000000,559.000000,4464.000000,1502.260000,91.750000,1442.420000,63.636364,1315.789474,1711.364193,1585.849561,1243.000000,905.000000,660.000000,120.000000,330.560000,72.810000,175.516277,415.512465,86.000000,91.000000,114.000000,27.000000,22.870000,105.810000,30.316448,93.490305,2226.000000,151.000000,4.015600,4503.138683
2013, 新竹市,6131.000000,5490.000000,5170.000000,9.000000,355.000000,770.000000,4036.000000,1436.580000,89.540000,1211.410000,14.736222,1018.724442,2315.789474,1356.157732,1916.000000,1535.000000,671.000000,73.000000,448.950000,80.110000,157.224968,209.484181,76.000000,76.000000,135.000000,38.000000,17.810000,100.000000,31.632445,109.046560,2230.000000,147.000000,3.444422,3166.963074
2013, 嘉義市,4271.000000,3537.000000,3743.000000,9.000000,265.000000,376.000000,3093.000000,1575.750000,82.810000,1380.950000,29.405038,1072.831059,1650.570676,1602.939500,1222.000000,793.000000,643.000000,48.000000,450.850000,64.890000,237.229105,194.324116,29.000000,25.000000,31.000000,7.000000,10.700000,86.210000,11.437173,28.338934,1653.000000,194.000000,7.157457,4433.140500
2013, 金門縣,651.000000,591.000000,699.000000,4.000000,36.000000,83.000000,576.000000,556.830000,90.780000,597.890000,36.869758,584.368152,690.688192,655.398217,121.000000,98.000000,87.000000,17.000000,103.500000,80.990000,74.414945,275.951627,8.000000,8.000000,9.000000,1.000000,6.840000,100.000000,7.698098,16.232449,240.000000,25.000000,2.138360,5302.175996
2013, 連江縣,58.000000,43.000000,47.000000,-,2.000000,8.000000,37.000000,494.140000,74.140000,400.430000,-,264.725347,827.300931,421.844716,9.000000,6.000000,4.000000,-,76.680000,66.670000,34.078807,-,3.000000,3.000000,6.000000,2.000000,25.560000,100.000000,51.118211,264.725347,27.000000,1.000000,0.851970,11815.548456
2014, 總計,306300.000000,263515.000000,261603.000000,579.000000,10969.000000,25417.000000,224638.000000,1308.770000,86.030000,1117.790000,23.304854,637.870702,1315.230139,1300.964676,76330.000000,59223.000000,34574.000000,3155.000000,326.150000,77.590000,147.729188,183.469967,2289.000000,2234.000000,2825.000000,399.000000,9.780000,97.600000,12.070774,23.202699,114609.000000,8310.000000,3.550730,3498.625320
2014, 臺灣地區,305298.000000,262605.000000,260627.000000,576.000000,10935.000000,25311.000000,223805.000000,1312.150000,86.020000,1120.150000,23.300650,638.411345,1319.309899,1303.943864,76190.000000,59105.000000,34445.000000,3137.000000,327.460000,77.580000,148.041773,183.145532,2280.000000,2226.000000,2816.000000,399.000000,9.800000,97.630000,12.102936,23.294570,114401.000000,8299.000000,3.566842,3488.161633
2014, 新北市,50197.000000,45535.000000,32646.000000,95.000000,1348.000000,3250.000000,27953.000000,1267.320000,90.710000,824.210000,23.265781,486.662804,987.724859,948.678119,12218.000000,10821.000000,3990.000000,405.000000,308.470000,88.570000,100.735355,146.215457,339.000000,338.000000,329.000000,84.000000,8.560000,99.710000,8.306249,30.326169,19173.000000,1188.000000,2.999338,2672.374919
2014, 臺北市,43952.000000,36191.000000,36108.000000,26.000000,1123.000000,3930.000000,31029.000000,1631.230000,82.340000,1340.110000,8.733140,642.601075,2141.963685,1522.175520,7243.000000,5572.000000,3527.000000,209.000000,268.820000,76.930000,130.900375,119.593611,374.000000,375.000000,531.000000,52.000000,13.880000,100.270000,19.707428,29.755348,11952.000000,877.000000,3.254880,4596.090692
2014, 桃園市,20169.000000,17953.000000,15563.000000,47.000000,763.000000,1701.000000,13052.000000,983.290000,89.010000,758.740000,19.137392,441.798926,930.029115,900.148795,7121.000000,6049.000000,2826.000000,289.000000,347.170000,84.950000,137.774657,167.339305,118.000000,109.000000,135.000000,17.000000,5.750000,92.370000,6.581592,9.843489,10183.000000,424.000000,2.067107,2741.155986
2014, 臺中市,28512.000000,22819.000000,23354.000000,66.000000,1235.000000,2293.000000,19760.000000,1051.810000,80.030000,861.530000,20.975821,558.479850,954.422477,1021.339588,8841.000000,6571.000000,4234.000000,459.000000,326.150000,74.320000,156.193051,207.564576,156.000000,150.000000,217.000000,21.000000,5.750000,96.150000,8.005171,9.496418,16648.000000,382.000000,1.409205,3477.199282
2014, 臺南市,28356.000000,21478.000000,20984.000000,46.000000,801.000000,2161.000000,17976.000000,1505.300000,75.740000,1113.950000,24.593604,606.563150,1420.869222,1272.583112,7493.000000,4339.000000,2340.000000,144.000000,397.770000,57.910000,124.220569,109.045061,314.000000,304.000000,360.000000,43.000000,16.670000,96.820000,19.110857,32.562067,7679.000000,229.000000,1.215663,3244.735755
2014, 高雄市,33884.000000,28384.000000,32955.000000,66.000000,1200.000000,3098.000000,28591.000000,1219.100000,83.770000,1185.670000,24.127878,609.883157,1381.604766,1371.336097,10595.000000,7854.000000,5073.000000,357.000000,381.190000,74.130000,182.519142,181.440239,227.000000,210.000000,238.000000,11.000000,8.170000,92.510000,8.562893,5.590596,13625.000000,573.000000,2.061570,3535.347208
2014, 宜蘭縣,6446.000000,5321.000000,5493.000000,12.000000,338.000000,589.000000,4554.000000,1405.530000,82.550000,1197.730000,26.536050,984.045650,1446.463654,1346.035049,1353.000000,1037.000000,707.000000,85.000000,295.020000,76.640000,154.159303,247.467101,71.000000,62.000000,106.000000,30.000000,15.480000,87.320000,23.112993,87.341330,2007.000000,100.000000,2.180471,3804.041067
2014, 新竹縣,6824.000000,5877.000000,5656.000000,30.000000,486.000000,618.000000,4522.000000,1277.760000,86.120000,1059.060000,41.456505,1135.023413,1362.508957,1210.654401,2099.000000,1791.000000,999.000000,132.000000,393.030000,85.330000,187.058334,308.277964,36.000000,37.000000,73.000000,20.000000,6.740000,102.780000,13.668927,46.708782,2603.000000,94.000000,1.760108,2978.408712
2014, 苗栗縣,6554.000000,5185.000000,7088.000000,20.000000,279.000000,559.000000,6230.000000,1157.250000,79.110000,1251.540000,31.861593,680.570801,1154.064516,1504.325842,2211.000000,1625.000000,1157.000000,111.000000,390.400000,73.500000,204.293158,270.764727,44.000000,41.000000,48.000000,6.000000,7.770000,93.180000,8.475429,14.635931,2639.000000,108.000000,1.906972,3503.493466
2014, 彰化縣,13561.000000,11958.000000,14154.000000,25.000000,610.000000,1179.000000,12340.000000,1048.200000,88.180000,1094.030000,17.804429,612.431352,1061.191793,1309.110892,3011.000000,2469.000000,1739.000000,152.000000,232.740000,82.000000,134.416134,152.605845,122.000000,123.000000,143.000000,15.000000,9.430000,100.820000,11.053196,15.059787,5708.000000,443.000000,3.424172,3235.501473
2014, 南投縣,6403.000000,5007.000000,5200.000000,24.000000,297.000000,451.000000,4428.000000,1241.450000,78.200000,1008.200000,50.065189,781.106173,1009.095282,1149.787920,1596.000000,1046.000000,655.000000,75.000000,309.440000,65.540000,126.994960,197.249033,80.000000,79.000000,90.000000,12.000000,15.510000,98.750000,17.449689,31.559845,2327.000000,136.000000,2.636842,4165.812763
2014, 雲林縣,7806.000000,6817.000000,7886.000000,17.000000,254.000000,519.000000,7096.000000,1104.770000,87.330000,1116.090000,24.527839,488.301901,943.490551,1338.263181,1871.000000,1590.000000,1156.000000,62.000000,264.800000,84.980000,163.606360,119.191803,56.000000,52.000000,64.000000,12.000000,7.930000,92.860000,9.057792,23.069381,4342.000000,125.000000,1.769100,3217.756385
2014, 嘉義縣,6436.000000,5858.000000,6251.000000,20.000000,226.000000,470.000000,5535.000000,1221.240000,91.020000,1186.130000,44.980209,618.576453,1107.772082,1371.478694,1420.000000,1168.000000,899.000000,66.000000,269.450000,82.250000,170.586293,180.646221,61.000000,60.000000,62.000000,8.000000,11.570000,98.360000,11.764572,21.896512,2323.000000,168.000000,3.187819,3525.263469
2014, 屏東縣,10058.000000,8617.000000,9413.000000,18.000000,314.000000,861.000000,8220.000000,1183.150000,85.670000,1107.280000,23.752186,509.508665,1185.052646,1284.302758,2406.000000,1689.000000,1195.000000,105.000000,283.030000,70.200000,140.571449,170.377101,37.000000,32.000000,38.000000,-,4.350000,86.490000,4.470054,-,3862.000000,117.000000,1.376306,3286.962792
2014, 臺東縣,3583.000000,3335.000000,3536.000000,12.000000,262.000000,331.000000,2931.000000,1594.960000,93.080000,1574.040000,53.560669,1584.326057,1775.227267,1754.475229,578.000000,448.000000,422.000000,88.000000,257.290000,77.510000,187.851526,532.140050,5.000000,7.000000,9.000000,1.000000,2.230000,140.000000,4.006312,6.047046,1758.000000,81.000000,3.605681,6506.153028
2014, 花蓮縣,6580.000000,5698.000000,6156.000000,18.000000,351.000000,718.000000,5069.000000,1972.160000,86.600000,1845.080000,54.573568,1436.611071,2511.323691,2046.935351,1249.000000,1013.000000,845.000000,114.000000,374.350000,81.100000,253.263578,466.591630,60.000000,59.000000,101.000000,13.000000,17.980000,98.330000,30.271741,53.207817,2317.000000,68.000000,2.038097,5389.350042
2014, 澎湖縣,1144.000000,990.000000,1289.000000,-,71.000000,149.000000,1069.000000,1131.790000,86.540000,1275.240000,-,1120.492385,1535.765821,1409.927525,180.000000,149.000000,132.000000,40.000000,178.080000,82.780000,130.590924,631.263316,3.000000,3.000000,3.000000,1.000000,2.970000,100.000000,2.967976,15.781583,237.000000,33.000000,3.264773,11460.679271
2014, 基隆市,6453.000000,6174.000000,6522.000000,13.000000,380.000000,615.000000,5514.000000,1725.420000,95.680000,1743.870000,41.135335,1399.477038,1891.347470,1950.318863,1209.000000,1025.000000,705.000000,102.000000,323.270000,84.780000,188.504942,375.649100,63.000000,64.000000,109.000000,24.000000,16.850000,101.590000,29.144736,88.388023,1936.000000,141.000000,3.770099,4428.475744
2014, 新竹市,6826.000000,6512.000000,6284.000000,13.000000,318.000000,840.000000,5113.000000,1586.570000,95.400000,1460.600000,21.385272,929.416922,2501.786991,1694.982679,1763.000000,1526.000000,738.000000,79.000000,409.780000,86.560000,171.533962,230.892883,76.000000,77.000000,112.000000,23.000000,17.660000,101.320000,26.032254,67.221979,1679.000000,141.000000,3.277275,3145.967732
2014, 嘉義市,4108.000000,3191.000000,3431.000000,5.000000,190.000000,382.000000,2854.000000,1516.550000,77.680000,1266.620000,16.721010,798.218712,1654.646655,1470.485946,1137.000000,808.000000,690.000000,51.000000,419.750000,71.060000,254.727691,214.258707,27.000000,31.000000,30.000000,5.000000,9.970000,114.810000,11.075117,21.005756,1403.000000,151.000000,5.574476,4416.092145
2014, 金門縣,834.000000,755.000000,843.000000,3.000000,30.000000,93.000000,717.000000,671.400000,90.530000,678.650000,26.926356,496.483244,715.357102,762.494217,129.000000,111.000000,121.000000,18.000000,103.850000,86.050000,97.409393,297.889946,7.000000,7.000000,8.000000,-,5.640000,100.000000,6.440290,-,197.000000,10.000000,0.805036,4666.714969
2014, 連江縣,168.000000,155.000000,133.000000,-,4.000000,13.000000,116.000000,1361.920000,92.260000,1078.190000,-,540.906018,1287.128713,1247.244772,11.000000,7.000000,8.000000,-,89.170000,63.640000,64.853472,-,2.000000,1.000000,1.000000,-,16.210000,50.000000,8.106684,-,11.000000,1.000000,0.810668,11472.417008
