"年度","縣市","歲入","歲出","經常收入","經常支出","經常收支賸餘","歲入來源別-稅課收入","歲入來源別-規費收入","歲入來源別-罰款及賠償收入","歲入來源別-補助及協助收入","歲入來源別-財產收入","歲入來源別-營業盈餘及事業收入","歲入來源別-工程受益費收入","歲入來源別-信託管理收入","歲入來源別-捐獻及贈與收入","歲入來源別-其他收入","歲入來源別結構比-稅課收入","歲入來源別結構比-規費及罰款收入","歲入來源別結構比-補助及協助收入","歲入來源別結構比-財產收入","歲入來源別結構比-營業盈餘及事業收入","歲入來源別結構比-其他收入","歲出政事別-一般政務支出","歲出政事別-經濟發展支出","歲出政事別-教育科學文化支出","歲出政事別-社會福利支出","歲出政事別-社區發展及環保支出","歲出政事別-退休撫卹支出","歲出政事別-警政支出","歲出政事別-債務支出","歲出政事別-協助及補助支出","歲出政事別-其他支出","歲出政事別結構比-一般政務支出","歲出政事別結構比-經濟發展支出","歲出政事別結構比-教育科學文化支出","歲出政事別結構比-社會福利支出","歲出政事別結構比-社區發展及環保支出","歲出政事別結構比-退休撫卹支出","歲出政事別結構比-警政支出","歲出政事別結構比-債務支出","歲出政事別結構比-協助及補助支出","歲出政事別結構比-其他支出","稅課收入-統籌分配稅收入","自籌財源","自籌財源比率","歲出財源-融資性收入","融資需求-歲入歲出差短","融資需求-債務之償還","補助及協助收入依存度","融資性收入依存度"
2013, 新竹縣,20656.410000,20169.725000,20510.853000,15507.994000,5002.858000,9435.322000,472.604000,390.777000,7385.263000,185.747000,1791.458000,-,-,-,995.236000,45.680000,4.180000,35.750000,0.900000,8.670000,4.820000,1896.125000,3882.966000,7243.887000,2655.052000,491.949000,1892.311000,1527.350000,285.178000,-,294.904000,9.400000,19.250000,35.910000,13.160000,2.440000,9.380000,7.570000,1.410000,-,1.460000,3767.912000,9503.233000,46.010000,10750.000000,-486.685000,10398.000000,36.615586,53.297702
2013, 苗栗縣,22351.364000,26942.145000,20538.126000,18863.827000,1674.299000,7606.385000,344.559000,443.476000,10930.859000,1829.764000,200.003000,-,-,45.529000,950.786000,34.030000,3.530000,48.900000,8.190000,0.890000,4.460000,2891.994000,4423.033000,9356.311000,3116.483000,1436.162000,2690.514000,1984.223000,649.824000,51.750000,341.847000,10.730000,16.420000,34.730000,11.570000,5.330000,9.990000,7.360000,2.410000,0.190000,1.270000,3493.916000,7926.589000,35.460000,8966.000000,4590.781000,9217.106000,40.571599,33.278716
2013, 彰化縣,37560.767000,38893.131000,37541.019000,31625.523000,5915.495000,15773.222000,367.812000,2515.216000,17782.629000,136.944000,318.927000,-,0.262000,26.754000,638.997000,41.990000,7.680000,47.340000,0.360000,0.850000,1.770000,3009.921000,5677.400000,15520.869000,4847.649000,314.369000,4398.025000,4015.999000,249.193000,58.781000,800.921000,7.740000,14.600000,39.910000,12.460000,0.810000,11.310000,10.330000,0.640000,0.150000,2.060000,7444.237000,12333.900000,32.840000,3800.000000,1332.364000,3583.333000,45.721773,9.770363
2013, 南投縣,22871.525000,22284.393000,22834.925000,17076.909000,5758.016000,10596.316000,214.543000,376.697000,10954.469000,68.254000,303.469000,-,0.003000,1.178000,356.593000,46.330000,2.590000,47.900000,0.300000,1.330000,1.560000,2663.976000,4269.893000,7360.775000,2534.644000,195.389000,2450.375000,2205.857000,210.068000,39.000000,354.412000,11.950000,19.160000,33.030000,11.370000,0.880000,11.000000,9.900000,0.940000,0.180000,1.590000,7640.844000,4276.211000,18.700000,5130.750000,-587.131000,5130.750000,49.157583,23.023961
2013, 雲林縣,24794.738000,25570.978000,24786.758000,20429.580000,4357.177000,10651.098000,271.565000,413.114000,12474.977000,15.257000,5.250000,-,-,849.995000,113.478000,42.960000,2.760000,50.310000,0.060000,0.020000,3.890000,2162.668000,4538.452000,8488.304000,3892.475000,223.790000,2809.649000,2307.308000,253.765000,77.250000,817.312000,8.460000,17.750000,33.200000,15.220000,0.880000,10.990000,9.020000,0.990000,0.300000,3.200000,6535.836000,5783.923000,23.330000,8679.599000,776.240000,8679.599000,48.785686,33.943164
2013, 嘉義縣,21661.793000,21947.032000,21598.877000,16970.692000,4628.184000,7775.530000,147.914000,250.090000,13279.328000,142.122000,8.712000,-,0.175000,3.029000,54.889000,35.900000,1.840000,61.300000,0.660000,0.040000,0.270000,1948.673000,4706.093000,6236.107000,3086.129000,192.752000,3115.433000,1890.517000,235.976000,155.665000,379.683000,8.880000,21.440000,28.410000,14.060000,0.880000,14.200000,8.610000,1.080000,0.710000,1.730000,5216.555000,3165.908000,14.620000,8048.750000,285.239000,7568.925000,60.506259,36.673524
2013, 屏東縣,31354.971000,31568.771000,31044.356000,25501.767000,5542.589000,10997.192000,579.185000,583.770000,18483.035000,384.316000,-,-,-,161.887000,165.583000,35.070000,3.710000,58.950000,1.230000,-,1.040000,3293.798000,4600.791000,11271.392000,4032.714000,378.747000,4065.011000,2966.210000,300.000000,100.543000,559.560000,10.430000,14.570000,35.700000,12.770000,1.200000,12.880000,9.400000,0.950000,0.320000,1.770000,6843.266000,6028.670000,19.230000,7336.908000,213.799000,6999.805000,58.548478,23.241031
2013, 臺東縣,13547.682000,13933.994000,13521.411000,11345.239000,2176.171000,4574.670000,198.223000,175.843000,8358.687000,68.700000,2.500000,-,-,35.505000,133.552000,33.770000,2.760000,61.700000,0.510000,0.020000,1.250000,1791.427000,2471.187000,3998.511000,1878.807000,169.010000,1780.258000,1493.822000,62.814000,0.417000,287.737000,12.860000,17.730000,28.700000,13.480000,1.210000,12.780000,10.720000,0.450000,0.000000,2.070000,3485.704000,1703.290000,12.570000,3200.000000,386.311000,3055.931000,59.987732,22.965418
2013, 花蓮縣,17830.916000,16958.459000,16661.018000,13207.672000,3453.345000,5576.765000,152.911000,370.797000,10132.427000,1224.048000,75.388000,-,-,1.583000,296.994000,31.280000,2.940000,56.830000,6.860000,0.420000,1.670000,1979.883000,3470.603000,5301.551000,1870.383000,257.451000,1896.778000,1812.134000,134.424000,-,235.249000,11.670000,20.470000,31.260000,11.030000,1.520000,11.180000,10.690000,0.790000,-,1.390000,3398.129000,4300.359000,24.120000,3260.000000,-872.457000,3564.151000,59.748513,19.223445
2013, 澎湖縣,8472.302000,9056.189000,8365.854000,6296.711000,2069.142000,1929.020000,145.079000,58.185000,6007.185000,153.829000,12.000000,-,-,15.940000,151.062000,22.770000,2.400000,70.900000,1.820000,0.140000,1.970000,905.466000,2930.892000,1873.849000,1043.572000,261.458000,747.027000,1143.399000,24.295000,65.897000,60.329000,10.000000,32.360000,20.690000,11.520000,2.890000,8.250000,12.630000,0.270000,0.730000,0.670000,1563.461000,901.656000,10.640000,670.000000,583.886000,170.000000,66.332372,7.398255
2013, 基隆市,16768.527000,16068.114000,16556.035000,13145.363000,3410.671000,6813.924000,492.939000,296.135000,7934.500000,469.878000,25.200000,-,-,150.008000,585.942000,40.640000,4.710000,47.320000,2.800000,0.150000,4.390000,2219.796000,2570.179000,4637.107000,2079.608000,792.895000,1671.424000,1693.331000,118.255000,-,285.515000,13.810000,16.000000,28.860000,12.940000,4.930000,10.400000,10.540000,0.740000,-,1.780000,3272.814000,5561.212000,33.160000,2249.140000,-700.413000,2330.597000,49.380406,13.997536
2013, 新竹市,17206.248000,16205.962000,17163.462000,13543.004000,3620.457000,10128.969000,767.230000,378.474000,5038.384000,137.009000,370.867000,-,-,1.445000,383.867000,58.870000,6.660000,29.280000,0.800000,2.160000,2.240000,1759.519000,1882.658000,5453.644000,2067.932000,1302.927000,2110.560000,1351.587000,152.123000,-,125.007000,10.860000,11.620000,33.650000,12.760000,8.040000,13.020000,8.340000,0.940000,-,0.770000,3097.428000,9070.434000,52.720000,4000.000000,-1000.285000,4488.042000,31.089694,24.682274
2013, 嘉義市,11407.466000,10554.815000,11324.900000,9094.186000,2230.713000,5221.744000,314.336000,132.976000,5352.026000,142.895000,2.374000,-,-,4.165000,236.948000,45.770000,3.920000,46.920000,1.250000,0.020000,2.110000,1426.427000,1262.751000,3354.939000,1192.836000,531.259000,1447.906000,1201.585000,15.338000,-,121.768000,13.510000,11.960000,31.790000,11.300000,5.030000,13.720000,11.380000,0.150000,-,1.150000,2366.684000,3688.755000,32.340000,-,-852.650000,468.971000,50.706962,-
2013, 金門縣,13216.485000,10832.586000,13210.100000,7282.713000,5927.386000,2257.282000,681.966000,62.654000,3083.692000,149.939000,521.989000,-,-,6400.311000,58.649000,17.080000,5.630000,23.330000,1.130000,3.950000,48.870000,1490.028000,3565.416000,2517.504000,1413.228000,723.671000,406.548000,619.888000,-,79.922000,16.376000,13.760000,32.910000,23.240000,13.050000,6.680000,3.750000,5.720000,-,0.740000,0.150000,1140.708000,8992.084000,68.040000,-,-2383.899000,-,28.466813,-
2013, 連江縣,3313.865000,3227.375000,3313.842000,1818.203000,1495.638000,411.423000,22.027000,15.119000,2649.738000,10.338000,0.945000,-,-,182.500000,21.771000,12.420000,1.120000,79.960000,0.310000,0.030000,6.160000,437.778000,1566.853000,667.999000,220.040000,120.943000,29.286000,138.685000,-,28.518000,17.270000,13.560000,48.550000,20.700000,6.820000,3.750000,0.910000,4.300000,-,0.880000,0.540000,313.155000,350.972000,10.590000,-,-86.490000,-,82.101956,-
2014, 總計,981755.104000,999547.302000,957038.215000,803500.591000,153537.624000,526538.151000,35857.055000,19473.873000,288689.341000,47778.162000,31274.520000,3.708000,119.574000,9886.964000,22133.751000,53.630000,5.640000,29.410000,4.870000,3.190000,3.270000,106041.560000,156735.107000,349577.516000,156077.949000,52964.222000,74981.543000,81880.550000,10055.507000,677.844000,10555.499000,10.610000,15.680000,34.970000,15.610000,5.300000,7.500000,8.190000,1.010000,0.070000,1.060000,208272.794000,484792.967000,49.380000,242119.061000,17792.197000,212478.325000,28.882009,24.222872
2014, 臺灣地區,966331.414000,985103.501000,941617.164000,793541.647000,148075.517000,523747.367000,35210.743000,19425.929000,283196.902000,47594.332000,30873.520000,3.708000,119.574000,4217.986000,21941.348000,54.200000,5.650000,29.310000,4.930000,3.190000,2.720000,103853.477000,151929.891000,346294.337000,154342.837000,51884.018000,74496.267000,81159.341000,10055.507000,557.881000,10529.941000,10.540000,15.420000,35.150000,15.670000,5.270000,7.560000,8.240000,1.020000,0.060000,1.070000,206790.531000,476343.980000,49.290000,242119.061000,18772.087000,212478.325000,28.747934,24.578033
2014, 新北市,142571.741000,154473.463000,132677.635000,115257.961000,17419.674000,88221.727000,3625.953000,4302.270000,29196.902000,10885.669000,58.927000,3.708000,-,1324.346000,4952.235000,61.880000,5.560000,20.480000,7.640000,0.040000,4.410000,19772.228000,28489.978000,47544.136000,21273.403000,12274.935000,12100.170000,10584.939000,750.140000,-,1683.531000,12.800000,18.440000,30.780000,13.770000,7.950000,7.830000,6.850000,0.490000,-,1.090000,27194.957000,86179.881000,60.450000,58435.526000,11901.722000,39000.000000,18.900918,37.828844
2014, 臺北市,188724.222000,167504.327000,185899.305000,146734.353000,39164.952000,112407.759000,12203.981000,2952.673000,23732.022000,21896.721000,13556.608000,-,-,127.794000,1846.661000,59.560000,8.030000,12.570000,11.600000,7.180000,1.050000,13131.672000,18280.227000,63780.303000,39547.608000,11444.086000,4908.230000,12383.778000,3290.050000,-,738.369000,7.840000,10.910000,38.080000,23.610000,6.830000,2.930000,7.390000,1.960000,-,0.440000,36599.599000,128392.600000,68.030000,-,-21219.894000,17200.000000,14.168005,-
2014, 桃園市,56716.718000,62760.371000,56620.947000,49635.961000,6984.985000,38782.611000,1771.648000,1568.997000,13458.760000,226.362000,211.206000,-,-,11.163000,685.967000,68.380000,5.890000,23.730000,0.400000,0.370000,1.230000,5709.330000,8362.932000,28136.596000,7254.062000,1798.591000,4905.401000,5622.592000,252.996000,-,717.866000,9.100000,13.330000,44.830000,11.560000,2.870000,7.820000,8.960000,0.400000,-,1.140000,13868.792000,29389.165000,51.820000,8000.000000,6043.652000,7675.000000,21.444679,12.746897
2014, 臺中市,99916.972000,104869.032000,99405.314000,82594.034000,16811.279000,64477.196000,3298.279000,2338.924000,21726.599000,1071.885000,3815.038000,-,-,456.126000,2732.921000,64.530000,5.640000,21.740000,1.070000,3.820000,3.190000,11339.544000,21414.063000,33192.674000,13320.367000,6191.130000,8621.136000,9425.811000,453.408000,-,910.896000,10.810000,20.420000,31.650000,12.700000,5.900000,8.220000,8.990000,0.430000,-,0.870000,22575.636000,55614.736000,55.660000,38865.980000,4952.060000,33913.919000,20.717841,37.061446
2014, 臺南市,71582.555000,73521.376000,69376.012000,59103.897000,10272.115000,40382.767000,2349.207000,1012.902000,23434.285000,2645.760000,417.072000,-,-,252.846000,1087.711000,56.410000,4.700000,32.740000,3.700000,0.580000,1.870000,8890.406000,13347.686000,27820.755000,9465.348000,2907.965000,3684.694000,6112.258000,677.564000,-,614.697000,12.090000,18.150000,37.840000,12.870000,3.960000,5.010000,8.310000,0.920000,-,0.840000,18126.661000,30021.608000,41.940000,26104.800000,1938.821000,21145.190000,31.874111,35.506408
2014, 高雄市,116362.372000,126265.671000,111057.296000,106509.782000,4547.514000,62080.575000,6782.774000,2627.600000,27855.014000,5919.795000,5769.828000,-,119.188000,891.321000,4316.272000,53.350000,8.090000,23.940000,5.090000,4.960000,4.580000,13087.415000,13105.518000,45244.508000,26548.986000,9230.545000,5484.591000,9826.266000,1765.673000,-,1972.167000,10.360000,10.380000,35.830000,21.030000,7.310000,4.340000,7.780000,1.400000,-,1.560000,25679.315000,62828.041000,53.990000,13739.052000,9903.298000,3141.994000,22.060639,10.881067
2014, 宜蘭縣,19458.448000,19771.999000,19388.116000,15384.234000,4003.882000,7674.964000,685.757000,327.069000,9329.624000,104.962000,784.459000,-,-,0.275000,551.335000,39.440000,5.210000,47.950000,0.540000,4.030000,2.830000,1799.068000,1945.534000,8005.019000,2296.163000,1347.434000,2074.609000,1744.596000,272.958000,12.401000,274.212000,9.100000,9.840000,40.490000,11.610000,6.810000,10.490000,8.820000,1.380000,0.060000,1.390000,3253.961000,6874.862000,35.330000,14666.901000,313.550000,13450.806000,47.186043,74.180163
